,ROI_ID,SegmentLabel,SegmentDisplayName,Sample_ID,AOISurfaceArea,AOINucleiCount,ROICoordinateX,ROICoordinateY,RawReads,TrimmedReads,disease_status,pathology,region,LOQ,NormalizationFactor,q05_cell_density_per_mm2_Ascending vasa recta endothelium,q05_cell_density_per_mm2_B cell,q05_cell_density_per_mm2_CD4 T cell,q05_cell_density_per_mm2_CD8 T cell,q05_cell_density_per_mm2_Connecting tubule,q05_cell_density_per_mm2_Descending vasa recta endothelium,q05_cell_density_per_mm2_Distinct proximal tubule 1,q05_cell_density_per_mm2_Distinct proximal tubule 2,q05_cell_density_per_mm2_Epithelial progenitor cell,q05_cell_density_per_mm2_Fibroblast,q05_cell_density_per_mm2_Glomerular endothelium,q05_cell_density_per_mm2_Indistinct intercalated cell,q05_cell_density_per_mm2_MNP-a/classical monocyte derived,q05_cell_density_per_mm2_MNP-b/non-classical monocyte derived,q05_cell_density_per_mm2_MNP-c/dendritic cell,q05_cell_density_per_mm2_MNP-d/Tissue macrophage,q05_cell_density_per_mm2_Mast cell,q05_cell_density_per_mm2_Myofibroblast,q05_cell_density_per_mm2_NK cell,q05_cell_density_per_mm2_NKT cell,q05_cell_density_per_mm2_Neutrophil,q05_cell_density_per_mm2_Pelvic epithelium,q05_cell_density_per_mm2_Peritubular capillary endothelium 1,q05_cell_density_per_mm2_Peritubular capillary endothelium 2,q05_cell_density_per_mm2_Plasmacytoid dendritic cell,q05_cell_density_per_mm2_Podocyte,q05_cell_density_per_mm2_Principal cell,q05_cell_density_per_mm2_Proliferating Proximal Tubule,q05_cell_density_per_mm2_Proximal tubule,q05_cell_density_per_mm2_Thick ascending limb of Loop of Henle,q05_cell_density_per_mm2_Transitional urothelium,q05_cell_density_per_mm2_Type A intercalated cell,q05_cell_density_per_mm2_Type B intercalated cell
10,disease3_scan-006.png,PanCK,disease3_scan | 006 | PanCK,DSP-1001250007864-D-H11,25414.44769,211,27423,-57217,2213184,2191539,DKD,nan,tubule,11.97267199,1.013941733,0.07814692981312732,17.25353718353507,57.760869017085675,169.12064989897289,586.9748807690468,0.09157844192058014,232.53087634209686,329.0905180079476,1104.337490941157,25.97635406953412,0.08979517282650387,319.33868694478747,0.02007028499579088,0.058364786100536685,122.83512116268517,9.028571495285146,32.986467498606274,0.03353191400985133,22.851062301915363,4.632764104243112,0.6089913791722639,81.15202187982081,0.17166885726038453,0.02695961999781035,1.0404496853883998,0.014152865334035604,171.52963516739646,3.3619725995984004,411.72295677976865,55.544070748653404,0.06938587219822226,99.98947933091677,43.11492214782078
11,disease3_scan-006.png,neg,disease3_scan | 006 | neg,DSP-1001250007864-D-H12,102140.6459,612,27423,-57217,3337838,3309630,DKD,nan,tubule,19.1291427,0.689480379,4.419575420484804,28.658639063156308,103.9207625164153,8.439917148227266,24.831239527923326,0.5272994987418306,120.49962041139332,511.49488151045153,191.26129508425373,57.01585909866447,0.19409089787580944,1.2775881433168144,0.8263092245316861,0.07800346068134924,48.87451483636411,69.18291972878673,8.329501204886412,27.928158007235094,9.250634803860748,0.9538557854628736,1.3464064029210554,6.908897583977562,6.296676028909168,0.06757855299960787,17.640339120345327,0.013920055817087782,0.21355399418365215,38.11183439626252,1080.0357797549646,132.66429150209885,0.14044632508131558,7.395368139177338,26.029411826497864
12,disease3_scan-007.png,Geometric Segment,disease3_scan | 007 | Geometric Segment,DSP-1001250007851-H-A02,31797.59253,202,11444,-18819,5521543,5471679,DKD,abnormal,glomerulus,24.24652424,0.5560325629999999,567.4813785988863,46.59647660755472,1064.911820743181,4.018236160928914,5.513713166636403,68.73411392854507,27.415695219653227,33.82293613860347,6.322613722950632,95.70145240241206,3307.012350227875,763.6880144587,84.929552016989,190.82459700258045,209.88731167550486,76.26169218746278,12.182785506058755,1059.8045441119673,12.795351469083116,9.453732576289426,106.77120662676096,2.23673595329888,220.3189299982165,89.982842246252,13.314010093130767,2003.2085181829373,24.22999485690136,62.87298971106689,8.571386156982966,17.583032430355868,47.74626865055035,0.9491114348309476,13.141915924613324
13,disease3_scan-008.png,Geometric Segment,disease3_scan | 008 | Geometric Segment,DSP-1001250007851-H-A03,16920.10267,102,13064,-20021,3688649,3661664,DKD,abnormal,glomerulus,19.33864297,0.820809975,181.32592932498238,195.12247284770916,2.7630291439221994,5.357408109725455,0.17090724697500026,15.798568344077944,0.1245519874128268,0.12110251984131105,0.19643707809468453,54.97472032278458,2855.361156121684,312.17079171255546,265.75452411067823,550.4218310652021,0.10759149152110284,174.14908468752083,2.4068003656735093,831.4624400285617,238.1943490567219,7.225682566671183,1250.3496856966415,0.13859196225734746,216.93993022443559,195.18692085948743,1.0846623059740577,5297.5188633755015,17.200004979450352,0.40103262178805904,0.5435831219969216,1.67164807987958,1.3974067742041152,0.08941352408172128,0.05131268651627456
14,disease3_scan-009.png,Geometric Segment,disease3_scan | 009 | Geometric Segment,DSP-1001250007851-H-A04,14312.32987,98,14221,-18591,2470587,2452568,DKD,abnormal,glomerulus,17.01753289,0.9576116370000001,584.1121191989007,120.7901357968164,1141.7756650297451,8.462089002002433,0.029261806258848118,27.602763933003683,0.09623745889023623,0.17863181117518806,0.06794255610466,147.8150667985638,4495.988634830961,922.9365350686296,421.949578055978,401.8645917285347,55.65728730208775,231.44375668534138,8.503234056809843,1238.2567425100112,93.77424773404823,29.72752403068738,733.9542727548476,0.050503286014799816,173.6847504766987,418.3374599134343,0.9565323418933098,4066.86214162236,0.027477770370026414,3.2012980186877638,0.9048030909710352,9.351376224108472,11.538782537187615,1.3129212605644618,0.3905045713331086
15,disease3_scan-010.png,Geometric Segment,disease3_scan | 010 | Geometric Segment,DSP-1001250007851-H-A05,20032.83995,143,12120,-17683,3703066,3654886,DKD,abnormal,glomerulus,22.33501177,0.718208728,463.1005167373812,117.34771656309435,375.86622965068347,15.983533904716106,0.2569584467860872,49.061259223949385,1.8433998581158209,8.232930222464931,2.278255522330688,54.691867554648134,4282.395254800876,730.8811413691122,349.8274922914821,400.80889569111037,4.3395185057800845,84.70753755131288,6.883596014200323,1023.575957973094,238.7243501290601,24.61857706765425,519.4828206916101,18.71565302874064,230.63991176302417,136.15595910909414,8.686615219673538,3907.376212285679,0.4585268114801159,15.2505718177476,66.94094485217553,16.07891109870737,5.159352572161891,0.1924022738881301,0.2831856923417495
16,disease3_scan-011.png,Geometric Segment,disease3_scan | 011 | Geometric Segment,DSP-1001250007851-H-A06,27583.26127,195,12816,-16378,5916477,5856159,DKD,abnormal,glomerulus,24.703837600000004,0.492485985,1094.4724426702735,72.68967877002366,862.7425626141771,12.243460155932247,0.4745581602070073,111.53954131460222,1.1735578905580324,5.425185939343126,2.980816867863296,67.00391195161309,5462.766230873794,855.4165026589767,315.69836914641917,747.352704035067,139.3950413325478,202.1598513732789,83.26818144877298,1005.7459666342385,46.9728368096443,32.29423551280995,56.44816570140879,40.73830382739671,29.64082287101986,345.52933417620835,6.601679735479232,3212.8027407774653,0.17809187279711675,42.38659704487768,174.91458883229,40.836293687233926,49.71225334412392,0.2990823917368547,4.402042509566014
17,disease3_scan-012.png,Geometric Segment,disease3_scan | 012 | Geometric Segment,DSP-1001250007851-H-A07,18164.84254,97,13075,-14941,2723251,2701322,DKD,abnormal,glomerulus,16.31377625,1.077313092,274.8579041256257,177.90659046564568,450.4094078714167,3.4354886991584532,5.793810348464309,8.938880240399886,5.8198464260448075,5.770315632018533,0.8096966348265254,190.82568189876392,1809.5592608041754,430.6843106757721,151.4085047965229,158.91442445451358,15.281248247171726,17.866314501482094,3.896722683589789,1258.3950205509586,19.342065371714046,4.190965642633054,32.58099796993041,3.4073854213073065,6.084786692818769,202.5126570414748,6.542835869948113,2245.339343227321,3.5435921875818037,17.97965733363718,4.7323439388156965,10.813912190811699,36.360759777400695,0.6581017406664251,44.74325856680515
18,disease3_scan-013.png,Geometric Segment,disease3_scan | 013 | Geometric Segment,DSP-1001250007851-H-A08,25827.58578,183,13207,-13878,6274410,6227843,DKD,abnormal,glomerulus,23.51923359,0.538656546,924.4803413383755,128.4806915919268,899.2421982583077,10.03881782691866,0.2092849924310025,120.43923279754162,0.2871461921285878,0.7656896944187059,0.8683768632515452,39.19521427289202,4446.279624204043,790.4289238740681,367.2475842415756,466.861200791651,62.18175763244075,141.40273257549842,31.424516942928637,929.8708403489278,58.7544196679696,55.64963413005332,468.86353726570565,2.24745823266282,118.11018341307913,384.73863129868505,25.333026136011764,3104.853506948034,0.12203960452828505,23.701775951196474,14.85245148910245,72.32428777376181,103.90885180100176,0.2326607580351925,36.510657104959954
19,disease3_scan-014.png,Geometric Segment,disease3_scan | 014 | Geometric Segment,DSP-1001250007851-H-A09,12021.51145,86,15449,-18484,2873507,2850166,DKD,abnormal,glomerulus,15.17743038,1.013941733,268.0341029713756,155.10242872218444,0.9892518294453098,2.510928464915306,0.0757333424351721,3.0362054166919643,6.851954363536943,0.04385740557474648,10.88424598777447,56.31658815845139,3594.233613345201,164.09701267895278,88.87578264219118,386.18600668472396,0.20820762137527427,16.258611557973715,2.4765965147565465,891.0935002412916,140.2343566523057,2.966579725209713,1366.2131121914872,1.511539754951339,94.76899830467157,16.253736565581697,0.6065165632526366,8550.188716813798,49.75174285176154,0.1058833379696056,0.06255870762698618,0.5244389869247258,0.3249139560513895,0.03359688406925472,0.012784004047210251
20,disease3_scan-015.png,Geometric Segment,disease3_scan | 015 | Geometric Segment,DSP-1001250007851-H-A10,22156.9507,147,17046,-20601,4311045,4274528,DKD,abnormal,glomerulus,20.56740657,0.689480379,307.41667988930345,191.22071595297,11.081063113974896,10.305474341715804,0.01922537713542128,14.172920719480071,0.05551212925330753,0.07113341021573152,0.08288604569416326,98.59255417074542,3314.754983283525,377.31200460944564,255.57237833194833,235.74664948698154,0.22971569540119,173.65556224819224,3.1199758337392387,1152.0404747021607,104.80175037701635,13.970916626354988,1049.1807785507274,0.055345084427578135,175.7133977518045,114.15686612809908,1.4209816206487158,5103.107841150245,0.12459846392597762,0.6813736074704034,0.38932658057336017,3.0745380522943586,2.7771464841747133,0.1454613670560017,0.01742206362648045
21,disease3_scan-016.png,Geometric Segment,disease3_scan | 016 | Geometric Segment,DSP-1001250007851-H-A11,26042.70807,195,17029,-22040,4771232,4723805,DKD,abnormal,glomerulus,25.12354217,0.5560325629999999,620.3137435275589,141.48178722753408,1241.2109842289435,13.1979015730156,0.13579887896498716,89.86552982268358,1.1500888528555524,8.933710267790612,15.371308959539913,52.71460001789698,3932.926819376669,702.2958141948288,285.220424816668,485.1865953671968,260.0974438861585,122.09348373671492,14.696790550002198,1134.8278812995807,37.15579746901597,41.30114774916864,369.15750488877984,1.1933156181509592,212.57964715707848,263.941377081763,4.0510790523373315,2264.824791238384,0.2152667074488591,51.26122414775673,22.886962674984073,49.499845610477784,17.968440417774005,0.3914019239554982,1.6260767885568932
22,disease3_scan-017.png,Geometric Segment,disease3_scan | 017 | Geometric Segment,DSP-1001250007851-H-A12,14519.38306,82,12753,-23855,2891046,2864976,DKD,abnormal,glomerulus,16.11728525,1.013941733,265.8267473108096,113.62056608091105,7.425125566300602,8.230722136827591,3.4279927377817505,5.486242583137,0.06089861936292058,0.041992466288347366,0.8054726102020794,131.7441981645751,2888.104694895236,447.25838838812757,187.7373891368428,585.1006709238172,0.2495086391135677,856.9169239447833,4.775663527557106,1138.1027421552026,657.3165562299058,19.66408978341907,669.2552268918781,0.07783138494507058,329.70999831949774,5.71835701667613,4.276383923676422,3905.302839404872,1.0921989545788655,0.2612217111823717,0.1860679787801549,38.387187288936,1.1822398975335258,0.7253898593177524,35.094122063034554
23,disease3_scan-018.png,Geometric Segment,disease3_scan | 018 | Geometric Segment,DSP-1001250007851-H-B01,24344.16183,164,17524,-30115,4452245,4417956,DKD,abnormal,glomerulus,18.23379485,0.907211025,266.8907722682311,43.104029690234725,381.05129486567705,4.67772292215326,1.5591094736875841,20.130327546220435,0.8414599535542421,6.817648179805872,89.54067384764475,6.791816621782916,2561.8320102181515,440.3884779891788,52.30594532014992,202.67840330780564,111.92395298905018,78.60262214875769,54.812546609664366,383.53177179717363,32.660561039812514,18.678556800006444,454.6976932470612,6.284381346014474,26.889924324361786,355.3074932277399,0.7313561299868251,1364.4726332496427,1.4175518624072811,16.49988917866519,158.8830309313379,59.82686419751634,2.393887178630638,0.5281656251959963,3.1658245936907816
24,disease3_scan-019.png,Geometric Segment,disease3_scan | 019 | Geometric Segment,DSP-1001250007851-H-B02,19077.45812,141,18095,-31530,3653435,3621399,DKD,abnormal,glomerulus,15.28009236,1.013941733,238.09761943700968,75.60703087300884,264.61326416774,5.589240589977394,4.010094718410948,15.057287885730839,0.3640363123517772,0.4427944664899531,69.4233922809176,45.20236894550971,2883.794119434931,634.4946376957887,483.2225280374525,599.2558956804032,2.486071616330813,9.320756424088165,18.00081337442753,507.2672035636225,128.97643430187395,8.620886342119316,469.9986842215205,8.500457552575178,36.7191537399523,295.07022067436037,3.485214954921319,2472.9625194797745,15.5639075453866,1.9117356963292047,1.4380606803095992,5.283876794986178,28.37318511092809,0.497166076476957,0.4637173947334201
25,disease3_scan-020.png,Geometric Segment,disease3_scan | 020 | Geometric Segment,DSP-1001250007851-H-B03,21760.91911,156,20972,-31310,3197194,3175551,DKD,abnormal,glomerulus,16.33310735,1.077313092,210.23934840376012,208.9148850512173,79.72601641269844,4.537213222388394,0.07015809304852583,13.412482058880155,0.033308611713830004,0.3685785595592619,0.044436057755572536,0.984735789363008,2563.374241087934,345.7507712605262,164.80626338376481,185.47436651232223,1.907449202103132,10.524588964967313,2.467925465009085,385.0002851293617,160.37907050805433,24.428990648594716,541.8220169144448,6.4046853881165715,42.430055941283776,163.10239469200334,0.19996269857899165,2131.2312874546124,0.08641367808902063,2.7003405672786274,6.879182826247621,6.034393134724668,1.291183470954418,0.05096589023927165,0.02485721150878336
26,disease3_scan-021.png,Geometric Segment,disease3_scan | 021 | Geometric Segment,DSP-1001250007851-H-B04,20961.10959,147,22649,-32772,4882585,4836584,DKD,abnormal,glomerulus,19.01745839,0.820809975,257.1929335474416,71.9659035979722,38.38721133870155,8.998368192485557,0.2245316393017253,16.87978634269074,0.16007775778273794,0.11226902367967956,0.14871591948228235,18.52649879372403,3928.535584744488,490.1447515340087,423.6201940773095,544.1705399488275,0.3980638527518965,43.89181339961147,22.661882531501732,437.208009726033,195.05082698367897,15.600246436857518,1112.4238670588268,0.1791004806355717,158.40245227863298,163.30614549620466,2.4141732813973693,2767.3220566210593,4.575027951422914,1.4375915894122149,0.7630552324250913,9.744609232623318,5.176483313548587,0.574422624990692,0.27055614867107697
27,disease3_scan-022.png,Geometric Segment,disease3_scan | 022 | Geometric Segment,DSP-1001250007851-H-B05,19698.456309999998,162,23800,-34566,3882939,3853351,DKD,abnormal,glomerulus,17.38685082,0.9576116370000001,318.66861461162017,96.68134896558264,485.7379217416436,8.922698571504307,0.4115535026700043,74.03933224756943,0.060705904599504076,0.35835338097020564,0.34730313503977245,36.295075100804056,3110.494114205737,575.3411903546362,440.23421072969336,554.3588588704181,4.311317838681869,10.888999412331893,3.9706620406491,543.6139922494301,153.26693951467982,21.407264358799047,1017.5997818610376,0.6912992224952641,126.18808129861046,174.90830070081563,1.0404208506285983,1827.6066999689265,7.088618001192599,3.910495646335973,3.5261694054576984,51.34440424331137,4.666725089028756,0.2153436895575654,3.197660480613702
28,disease3_scan-023.png,Geometric Segment,disease3_scan | 023 | Geometric Segment,DSP-1001250007851-H-B06,19074.87601,149,21466,-34989,3276177,3240761,DKD,abnormal,glomerulus,17.44213017,0.9576116370000001,259.20782053588044,249.2234092436281,360.55073175692877,20.37210640463132,0.6338443775907215,20.17616294656992,62.56581649508475,1.3428407357114462,0.28915021566132604,38.71167386748507,2869.4624028256203,577.6551274211082,285.1867377287798,201.84016155640182,6.580381827168251,44.41311893263595,26.68408409614501,575.6796263548379,316.12769339076635,36.118848404071,954.542817627813,3.942062237020578,84.50820591178665,215.5895835324113,11.127678697653721,2396.8995034527616,2.5086911344024747,12.630666105026018,2.958063149307548,12.255823376762212,18.990431994410027,0.054619768607938726,0.09200072974767508
29,disease3_scan-024.png,Geometric Segment,disease3_scan | 024 | Geometric Segment,DSP-1001250007851-H-B07,18329.61363,153,20836,-35367,2780291,2752881,DKD,abnormal,glomerulus,15.06591648,1.149133965,161.58575262862595,147.62340423889808,181.7575147190804,8.066836623672035,0.28616061014758626,15.07539607995867,0.23405617503992704,0.8275939080998572,28.85029724294049,5.331391887811498,2861.398303675013,644.0597552535299,351.77056102525285,174.36551408562428,2.240622144218456,55.81667177270154,9.356732957802476,464.5085993051657,111.51884363342724,140.27512435510872,1025.6203610377497,7.000509041974862,103.81864309490507,36.70354235509614,30.713094167924694,1973.0578213554638,7.480619942795419,8.06493881958019,20.35627015769237,9.524523569629636,3.3102947331599126,0.2780888709954489,0.28916999885355377
30,disease3_scan-025.png,Geometric Segment,disease3_scan | 025 | Geometric Segment,DSP-1001250007851-H-B08,21006.45795,159,20460,-36591,4218502,4185983,DKD,abnormal,glomerulus,16.33832162,1.013941733,338.58424711300364,117.17436193604193,313.72171065672666,7.3636124997824695,0.6266292559594033,51.76432450796546,12.669674799745119,2.4408333200582697,3.6074737157997387,37.36199399298022,2374.1144055371674,363.1874729813929,169.72158940928304,258.17264465399046,15.219492635350232,146.44906908940442,2.337189769392338,401.3257758620297,26.62233884799696,30.791372387100736,39.318819405344335,0.8343461502303878,9.861986343534793,162.17143224975672,0.5768110883941644,2648.565312297007,30.57941533202179,8.880652063299692,10.321881192365726,10.135039381315377,11.176004317315453,0.1345237540428948,0.6385957320170418
31,disease3_scan-026.png,Geometric Segment,disease3_scan | 026 | Geometric Segment,DSP-1001250007851-H-B09,25569.53586,174,20119,-37041,4400969,4366099,DKD,abnormal,glomerulus,19.96328022,0.907211025,346.12623023065066,42.71365888117988,386.591048961465,4.18440650305559,0.6856027099483336,29.234403172801137,35.308259943777536,7.67604195065172,74.64100134984218,64.05130737607243,1378.6624128121687,299.0934692931644,324.41041638448837,337.9935232414489,19.90179782190353,56.53237479783953,7.494754466268543,644.9871975612277,36.4808691626989,5.495734661781649,288.7077450905656,0.9653674521940404,30.0599726754072,51.082620872469356,6.5962587731481745,1256.653066087444,0.1205493497444494,61.84501014296988,15.021189248080974,90.37645607985772,75.46768242815368,0.6682256817725325,16.654511980359395
