gene,pval,qval,log2fc,mean,zero_mean,zero_variance,FDR
CLCN1,0.08494089224858985,0.27990191243384915,0.7082852915493353,12.1844014191046,False,False,
CLCN5,2.8993867599498903e-06,0.005356601707008573,-2.0005122854708377,24.70480076859637,False,False,
CLN3,0.06963412129858636,0.2538939706602542,0.42083766683123713,13.933820398842414,False,False,
CNGA1,0.17913877411339174,0.39997572648142166,0.7497272785971549,7.444449564305748,False,False,
COL1A1,0.0016371188791416587,0.05894824752611925,1.4319813515789945,33.17180452114198,False,False,
COL1A2,0.00244453929909852,0.06788682514336966,1.9954209908754206,138.01177624958316,False,False,
COL4A3,0.5513939424523009,0.7245571313678373,-0.41507629218563713,17.459474656640026,False,False,
COL5A1,0.004570440688797716,0.0821902033859813,1.5364063292913008,26.35664483977527,False,False,
COMP,0.016361662324653872,0.13751821122590377,0.7806425413617367,13.509288694800398,False,False,
CP,0.5421437201860542,0.7202492619868722,0.4311252166525437,19.151986471036587,False,False,
CPOX,0.06963412129858636,0.2538939706602542,0.7923025543433125,11.186224309409537,False,False,
CPT2,0.062093452178120574,0.2405827145023434,-0.3584782348622238,28.41982306503668,False,False,
CST3,0.4998018503261805,0.6839941443636991,-0.15513486280752375,235.2868987292778,False,False,
CSTB,9.313804315598476e-06,0.005356601707008573,-0.8855859910129907,136.095947265625,False,False,
CYP17A1,0.004410108279603952,0.08051036213041286,-1.0027639826661798,29.236740949677255,False,False,
CYP19A1,0.17068263141725304,0.3909457872645125,0.8299844289099804,9.787968716970305,False,False,
CYP1B1,0.5693225618931028,0.7375977141616096,-0.05792032119078036,50.208038143995324,False,False,
CYP2D6,0.021263795727412445,0.15382818261293185,0.9989708588056663,18.052772847617543,False,False,
DDB2,0.10357871554276965,0.3047890896349647,0.6411568297408892,14.342966637960293,False,False,
DLD,0.002910216404068871,0.07150817449997797,-0.8184372400050389,36.60885340992997,False,False,
SLC26A3,0.02354071428143468,0.15922463524256525,0.7629258559269907,9.732320925084556,False,False,
SLC26A2,0.8836749822169384,0.9378915199783567,0.20571029605319108,7.784758032822028,False,False,
TOR1A,0.07630146762677505,0.26636043440879514,0.8719017262581765,8.575088233482546,False,False,
EDN3,0.5494732298379401,0.7245571313678373,0.3366307023948736,9.343661610673113,False,False,
EMD,0.5515500133989354,0.7245571313678373,-0.044260750705276165,24.277501966895123,False,False,
EPB42,0.03773771003383741,0.1942135906089009,0.6465574046475284,14.831274800184296,False,False,
EPHX1,0.5874826975965008,0.751566214831503,0.37675711796450556,106.10372124648674,False,False,
EPOR,0.9893664869019486,0.9914903739001567,-0.04173159187040869,8.571214745684367,False,False,
ERCC5,0.5165831753912997,0.696897425470762,0.3749849557269993,15.049491626460377,False,False,
ESR1,0.23300815036689937,0.4556485441864541,0.678465034429113,12.410019967614149,False,False,
EXT1,0.03539649957392386,0.1887562012296614,0.7235675903946388,22.524882339849704,False,False,
F11,0.1769546259571536,0.3974119753654778,-0.9374295996855226,16.95124728505204,False,False,
F13A1,0.4998018503261805,0.6839941443636991,0.48374737715156446,36.03458478974133,False,False,
F5,0.3728358589093328,0.5804930841089208,0.4530919560566819,8.376902033643024,False,False,
F9,0.6049551706472198,0.765206697450696,-0.05928736678432682,11.433090861250715,False,False,
FABP2,0.07380869853309686,0.26126312028939425,0.8108757147881477,9.191412262800263,False,False,
FANCA,0.4483534621185017,0.6446980492078889,-0.20334545457546327,9.118609265583316,False,False,
FAH,0.46678061452897934,0.6572785332663609,-0.08653486799046534,26.34423283832829,False,False,
MS4A2,0.03747931006111414,0.1942135906089009,1.0140385095909346,10.546619345502155,False,False,
FECH,0.23370142431836238,0.45639229766077477,-1.2878062433984756,34.30151106671589,False,False,
FGFR2,0.4831189900871099,0.670664703925939,-0.10790387475821483,19.434105105516387,False,False,
FH,0.0011882163047556402,0.05027941721371492,-0.9960324847240534,33.8422426363317,False,False,
FSHR,0.28633227208395073,0.5057739836292379,0.46890128350030597,10.175135938132682,False,False,
FUCA1,0.36125999554501764,0.570550841672574,-0.12780507835801083,35.57695984258884,False,False,
FUT1,0.2646248483719865,0.4854137057149447,0.7732225900207501,8.669982421688918,False,False,
FUT6,0.33409801251245674,0.5467004376526411,0.22854588583000945,53.789774452767716,False,False,
G6PC,0.2958931880403344,0.5136891078855121,-0.34493377431328415,32.55140099874357,False,False,
GALC,0.3071066006514763,0.5249590475016905,0.7732843894928139,9.93196523480299,False,False,
GALK1,0.14094499475197328,0.3545831817318838,-0.5915970037095426,13.308528481460199,False,False,
GALT,0.42655699260754276,0.6266247519116553,0.11211399973709366,18.70972009984458,False,False,
GBE1,0.7011928886270138,0.8283960663943742,0.30641375474668553,61.10597219699767,False,False,
GCDH,0.5164002701429009,0.696897425470762,0.047504228725885174,16.098922729492188,False,False,
GCGR,0.14922177662870745,0.3642227296364994,-0.6206712990630792,28.097406526891195,False,False,
GCH1,0.4507351553552438,0.6446980492078889,0.17570761495470785,22.87326961610375,False,False,
GHR,0.19492019881964018,0.4162391040376508,0.650288609910406,7.141960074261921,False,False,
GIPR,0.346331235264147,0.5593473786453624,0.5219417484378049,12.923777440699133,False,False,
GJA1,0.4044367245206678,0.605166671496041,0.28534072024332,17.56482919832555,False,False,
GJB1,0.7608823792547115,0.8671298103785813,-0.10422310678642845,20.969026286427564,False,False,
GK,0.9894413362383773,0.9914903739001567,-0.38496680237228786,38.336925878757384,False,False,
GLI3,0.0308812253031642,0.17750442679345685,0.7974903370318124,10.906043727223466,False,False,
GLDC,0.8634310507272129,0.9251082876860701,-0.0008779286137595596,47.934031323688785,False,False,
GNAT1,0.02976033732973969,0.17639589314542004,0.7236255604754,10.128771933113656,False,False,
GP1BA,0.22743014285180696,0.44946600131653575,0.4712340736716117,11.686171880582483,False,False,
GP9,0.0308812253031642,0.17750442679345685,0.9453780922109736,15.229547826255239,False,False,
GPI,0.045722962819400546,0.21068738300657175,-0.21145336657149083,151.7091741794493,False,False,
GSN,0.37534599548446845,0.5804930841089208,-0.1614956948872297,60.59835982904201,False,False,
GSS,0.09288181160903211,0.28879825322734026,0.6431916365977111,23.38738213515863,False,False,
MSH6,0.2962009519805723,0.514077925334822,0.36119627104095753,5.414347625360256,False,False,
GUCY2D,0.1415707564715881,0.3545831817318838,0.5897106550152625,11.544681339729122,False,False,
GUSB,0.21289210899876032,0.435485870180414,0.4895098372894793,13.257481551751857,False,False,
HADHA,0.36125999554501764,0.570550841672574,0.10372303706718643,78.90654028915777,False,False,
HADHB,0.0003719190084316969,0.0315428453049629,-0.8645944508077335,48.093249251202835,False,False,
HBG2,0.48275648412774264,0.670664703925939,0.5275284062786175,12.875559364877095,False,False,
SERPIND1,0.016230347807863043,0.13751821122590377,1.0257349216594194,11.787839470840082,False,False,
HGD,0.00846220838932997,0.10637874535329835,-0.8190292195044435,92.93902569282345,False,False,
HK1,0.0038975148032221706,0.07873749993249267,-1.1623971044033055,17.871561701704813,False,False,
HK2,0.46639207426942686,0.6572785332663609,0.11255041745089166,12.317549961369211,False,False,
HMGCL,0.06982902830081225,0.2538939706602542,-0.46483467917089577,20.16955166328244,False,False,
SHH,0.5590027315394479,0.7325467296533751,-0.2316257715298212,11.627853765720275,False,False,
HPRT1,0.017764671568907254,0.14134673602861167,-0.740110878871069,18.777900323635194,False,False,
HPS1,0.0026640987205239497,0.06917533489256236,0.7771480939102348,23.2656419335342,False,False,
HSD11B2,1.342065197795979e-05,0.006024236073228585,-1.240754625629096,96.04099403939595,False,False,
HSD17B3,0.045722962819400546,0.21068738300657175,0.6555235707822469,29.164912712283247,False,False,
HSD3B2,0.1813517395273706,0.39997572648142166,0.6689278245615027,25.12671405513112,False,False,
SGSH,0.5080619208613986,0.6930671488828284,0.19656650644445225,11.702214241027832,False,False,
HTN3,0.29122281352810775,0.511564823916321,0.6493514501477277,7.736337952497529,False,False,
ICAM1,0.12160444190461399,0.32829810016319727,0.6721637117530915,40.20687587086747,False,False,
IDS,0.37526279249378036,0.5804930841089208,0.39404819017297266,19.37613091817716,False,False,
IDUA,0.06490224867032798,0.24786829009910916,0.859809669975595,14.33433695537288,False,False,
CFI,0.33409801251245674,0.5467004376526411,0.33678633975987887,102.01646069782535,False,False,
IL2RG,0.2355631120758186,0.4586166840837158,0.23551877309872885,9.45046101546869,False,False,
INS,0.6612104505229821,0.8035697062901119,0.42041819562844507,7.004914690808552,False,False,
INSR,0.16474235681902172,0.38238344493596615,-0.11705897312225652,63.902035038645664,False,False,
PDX1,0.1810473077340159,0.39997572648142166,0.4783178277954455,15.872188544854884,False,False,
ITGA6,0.23895815362175832,0.4586282051574554,0.7522424949865167,48.65895610902367,False,False,
ITGB2,0.011036639754797609,0.11906201974164955,1.170447258339588,16.91229134071164,False,False,
JAG1,0.0059187007389163455,0.09215547241879561,0.9208890218129093,32.429861533932566,False,False,
JAK3,0.16371104191162955,0.38238344493596615,0.501637187285868,14.481664704113472,False,False,
ANOS1,0.014287819519356228,0.1298289776466927,1.0776087772805867,10.312799290912906,False,False,
KCNA1,0.23854872823399276,0.4586282051574554,0.3124874749649649,10.0274771713629,False,False,
KHK,0.8634310507272129,0.9251082876860701,-0.20698032943185382,34.41527966755192,False,False,
KRT12,0.01190113722638734,0.12249917758077887,1.0192926652802106,17.25084116400742,False,False,
KRT18,0.014372759535903251,0.1298289776466927,0.33253552768313865,251.5245722328744,False,False,
KRT9,0.07771775072376622,0.267966366262699,0.6890081293764746,10.86909094089415,False,False,
LAMA3,0.3741782246693426,0.5804930841089208,0.47448166198808,9.256051133318644,False,False,
LAMB3,0.9261735264805755,0.9609813839591456,0.07099827423878363,12.146914970584032,False,False,
LCAT,0.0056440362422483905,0.08951592263435924,1.0911857754619254,13.332508924530773,False,False,
LEP,0.47171807158647416,0.6636217237026043,0.3781483786933752,8.958986061375315,False,False,
SGCG,0.0025331724926251024,0.06906741711744058,1.2382514537070546,11.064780223660353,False,False,
SGCB,0.32102426893048774,0.5354962970539922,0.5377353783968376,39.03429798963593,False,False,
LHCGR,0.7799968208500034,0.87898116285959,0.15421612569638662,9.338360530574146,False,False,
LIG1,0.011333958836114093,0.11948224279707455,1.0723874449229498,11.130656207480081,False,False,
LIPA,0.7809341989130822,0.87898116285959,0.1316403272317011,10.638050823676878,False,False,
LIPC,0.46610011919423977,0.6572785332663609,0.34245923812243695,10.58839532805652,False,False,
LYZ,0.003998967670492265,0.07938142063634614,1.177961574661427,22.448427758565764,False,False,
MBL2,0.3872738891816927,0.5925375481420452,0.4059514365026563,8.606573965491318,False,False,
MEFV,0.0006572702155351062,0.03942791500499116,1.6886863345504186,9.39920212582844,False,False,
MLH1,0.2744565025774841,0.4934639970140697,0.45141028785448917,9.211848759069674,False,False,
MPO,0.051202629581419544,0.22189815891413628,0.7663971054930545,11.595851781891612,False,False,
MSH2,0.2492651465914445,0.46878924584563153,0.3542952742580795,11.378817139602287,False,False,
MTM1,0.9893875676515286,0.9914903739001567,0.09763100814142386,9.510817202126107,False,False,
MTTP,0.8841800249357054,0.9378915199783567,-0.014032803898638152,12.50195593950225,False,False,
MTR,0.7110133856894086,0.8379003874129395,-0.16424637575193426,15.015928035829123,False,False,
MMUT,0.011494062958212878,0.11948224279707455,-0.6115710388833984,20.4012535839546,False,False,
MYBPC3,0.12443927381599744,0.3335052272185258,0.7524166655797699,9.666235551601503,False,False,
MYH7,0.03781065502889002,0.1942135906089009,1.230445787538739,6.451857060920901,False,False,
MYL3,0.38968372437824605,0.5925375481420452,0.0507771070140559,16.551063863242543,False,False,
MYO5A,0.2240750896958894,0.4471297788965791,0.6906545251278793,8.463981523746396,False,False,
MYOC,0.1277740834041612,0.3369065228900074,0.6199642333309553,11.24242194105939,False,False,
NAGA,0.028631316396209788,0.17330599975903427,0.8729713630707463,9.28386683580352,False,False,
NAGLU,0.011371863409600625,0.11948224279707455,1.1666071395211421,16.426572567079123,False,False,
PTCH1,0.16252911020323224,0.3819672767437475,0.6545041831822022,10.911028931780558,False,False,
NCF1,0.09286758111988384,0.28879825322734026,0.8955167726162478,27.15041379230778,False,False,
NDP,0.010949358647033147,0.11906201974164955,0.9303653898161064,10.12037805231606,False,False,
NF1,0.8842301682004685,0.9378915199783567,0.0479518575825589,19.580177911897984,False,False,
PNP,0.0004112073164838258,0.033027162661788956,-0.5079806205633399,101.43871084073695,False,False,
NPC1,0.8634074858537231,0.9251082876860701,-0.004818399510301165,18.194780303210745,False,False,
GPR143,0.3741782246693426,0.5804930841089208,0.47790074831411267,7.282767295837402,False,False,
OAT,0.028994451646624796,0.17330599975903427,-0.6185725214132003,31.60573159194574,False,False,
OCA2,0.13819055273269754,0.3509879840591451,0.6905004761938826,9.985222583863793,False,False,
OCRL,0.01521275389719815,0.13379559807441754,1.1201791970744606,9.92094369050933,False,False,
PAH,0.46678061452897934,0.6572785332663609,-0.4132419764011249,70.21182548709032,False,False,
PAX2,0.04866910562749915,0.21598896068688073,-0.187027658265384,76.35282693258145,False,False,
PAX6,0.0351169341099632,0.1887562012296614,0.9437472196247438,12.780702823545875,False,False,
PCBD1,0.20875968480124474,0.4293231913154663,0.2615629949424873,140.34734474740378,False,False,
PCCA,0.0003719190084316969,0.0315428453049629,-1.1358490009385445,43.940811343309356,False,False,
PDE6B,0.029826494284177822,0.17661737477670805,1.1721255676188775,9.299176751113519,False,False,
PDHA1,0.00011795478369710232,0.02047962112416482,-0.7523603172057133,61.18927764892578,False,False,
PEPD,0.04866910562749915,0.21598896068688073,-0.48555196389785316,150.94946921743997,False,False,
PEX12,0.8216023920828925,0.9011587810923455,0.1830751735444313,11.680337719800995,False,False,
PEX6,0.02354071428143468,0.15922463524256525,0.8686303112568539,12.260737395868068,False,False,
PEX7,0.3208134128516683,0.5354962970539922,0.3071610637904464,13.034092972918254,False,False,
PFKM,0.023543836893271986,0.15922463524256525,-1.0885157532381409,12.242966582135455,False,False,
PGK1,0.0026686854908562966,0.06917533489256236,-0.4130655573366753,337.9912280571169,False,False,
PHKA2,0.7202517008933187,0.8408897498764142,0.1893785715538308,9.967107493702958,False,False,
PHKB,0.5631354404680442,0.7364417427964105,-0.258897525520115,6.52781255070756,False,False,
PHKG2,0.022851967960729396,0.15864489564287582,0.7270643576272766,11.293777837985898,False,False,
SERPINA1,0.7209062417708142,0.8408897498764142,-2.4761905155957917,1740.2347501429113,False,False,
PKD2,0.8842802463955904,0.9378915199783567,0.015607973228100916,31.511693535781486,False,False,
PKP1,0.08277169378070062,0.27591017695126924,0.7098254911198413,9.478676086518822,False,False,
PLA2G2A,0.17227920969374422,0.3909457872645125,0.5516986592977686,13.58227936814471,False,False,
PLOD1,0.7408068333824819,0.8534465703643941,-0.02931232233509085,96.21109715903677,False,False,
PMM2,0.14184860838680147,0.3545831817318838,0.43786181476248,16.674386652504523,False,False,
PMP22,0.48152984703263724,0.670664703925939,0.7835169703296008,13.969327531209805,False,False,
PON2,0.006679034800565386,0.09625760099420938,0.8669873731302031,19.14315181825219,False,False,
POU1F1,0.0308812253031642,0.17750442679345685,0.6752648482434668,11.035264387363341,False,False,
POU3F4,0.6903336343153004,0.8246186931874334,0.18230080613254687,9.040430952862994,False,False,
PRNP,0.7209062417708142,0.8408897498764142,0.028704220234471046,69.1513359255907,False,False,
PROC,0.07771775072376622,0.267966366262699,0.5889379200212168,11.273171866812357,False,False,
PROS1,0.0008966913078097458,0.044243181846998825,0.7305162234667881,78.36622954577933,False,False,
PTH,0.8617147805069781,0.9251082876860701,0.06425393138173344,9.15663207449564,False,False,
PTH1R,0.37534599548446845,0.5804930841089208,-0.3434430209456184,99.698190828649,False,False,
PTS,0.904712931407179,0.9495829277309359,0.427847820172533,9.619614508093857,False,False,
PEX2,0.680572214576846,0.8158157405168579,0.23548898303162244,8.034600920793487,False,False,
QDPR,0.36125999554501764,0.570550841672574,-0.18049946022022395,29.185207878671044,False,False,
RB1,0.2252044056765513,0.44865359191072207,0.5614473079325392,9.041351678894788,False,False,
PRPH2,0.021753978897579438,0.15455055046141802,1.0403341225878973,10.061632877442895,False,False,
RHAG,0.1592233987275854,0.377524791314414,0.6720962476503047,8.838627815246582,False,False,
PITX2,0.5861090087656435,0.751566214831503,0.2669951862938201,16.560906340436237,False,False,
RLBP1,0.32200343233403994,0.5367404373404285,0.4905731011984923,5.885304834784531,False,False,
ROM1,0.7383788673445952,0.8534465703643941,0.3689691023904867,5.877929652609476,False,False,
RPGR,0.8633721156613767,0.9251082876860701,0.27078649668449123,7.843926406488186,False,False,
RPE65,0.013014415583385711,0.1260617391561214,1.2656916656832895,9.844351314916842,False,False,
RS1,0.6618913065130596,0.8035697062901119,0.10897698617024393,8.819725222703887,False,False,
ATXN1,0.06589091634621466,0.24786829009910916,0.39961626932107036,27.734228273717367,False,False,
SCN4A,0.04847293703683223,0.21598896068688073,0.7585816810663918,10.718407037781505,False,False,
SGCD,0.2217956862181838,0.4441222727841861,0.5623530788720768,10.905585521604955,False,False,
SLC12A1,6.815041475903394e-05,0.014755767449708948,-3.2310243998659143,340.55194687261815,False,False,
SLC2A2,0.6058371434771839,0.765206697450696,-0.9655408928029302,42.57335727970775,False,False,
SLC3A1,0.5167658751032107,0.696897425470762,-0.14213981500960002,339.36315694669395,False,False,
SLC4A1,0.4829473705968912,0.670664703925939,-0.5141515033614305,19.52631466563155,False,False,
SLC5A1,0.9261414151210255,0.9609813839591456,-0.005346313049340065,13.288074749272043,False,False,
SMN1,0.051569183643153556,0.22189815891413628,0.6657471291301321,20.297516380868306,False,False,
SNCA,0.0015504907336155195,0.0573843117122259,1.3257186829340988,10.98460039278356,False,False,
ABCA4,0.301310901975823,0.5208835092957962,0.3280378551618354,9.668935566413694,False,False,
ABCC8,0.2646248483719865,0.4854137057149447,0.39547731514909074,13.365355189253645,False,False,
SERPINA7,0.10594358573612211,0.3092792324573903,0.8189450646873145,10.692508511426972,False,False,
TCN2,0.37534599548446845,0.5804930841089208,0.1149015566388768,83.21400712176066,False,False,
TCOF1,0.01992840339525126,0.1489692672974022,1.1680858691347318,8.575711610840587,False,False,
TH,0.07735385426040824,0.267966366262699,0.5531231436463644,9.257712282785555,False,False,
THBD,0.04708048453314113,0.2144725835019627,0.8763337274793059,20.794443014191415,False,False,
TIMP3,0.0020498237114694754,0.06394060268793937,0.41052887531576515,270.4125920737662,False,False,
TPI1,0.004828035299595256,0.08335381018175525,-0.43816874719011906,440.4115273080221,False,False,
TPM1,0.025344754914614444,0.16269440859733666,0.7023279206240642,117.37422459299971,False,False,
TPMT,0.7811202411741249,0.87898116285959,-0.007418514264630343,54.52089681857969,False,False,
TSC1,0.5164002701429009,0.696897425470762,0.3791107559032357,11.554158652701028,False,False,
TTR,0.1562131735547845,0.3729443294401552,0.2818985197740313,11.40257853996463,False,False,
TYR,0.5590027315394479,0.7325467296533751,0.16676339342013777,10.246411881795742,False,False,
UROS,0.37534599548446845,0.5804930841089208,0.3071726620438853,22.102235701025982,False,False,
VDR,0.8842602229168901,0.9378915199783567,-0.1463630600731681,22.79655921749952,False,False,
WAS,0.17188538645051965,0.3909457872645125,0.7025742348083193,11.597880084340165,False,False,
WT1,0.06385315975992945,0.24553001473254235,0.6472704332955349,10.66419222296738,False,False,
XDH,0.12153951239972792,0.32829810016319727,0.4606300974302673,12.161447315681272,False,False,
XPA,0.8012105265044417,0.8891466618784736,-0.42834134820106606,14.155912259729895,False,False,
MID1,0.23034236162579358,0.4523765684944088,0.6143959029401778,8.205054213361041,False,False,
AIRE,0.07335556328028214,0.26126312028939425,0.713816475988898,15.047790899509337,False,False,
APOB,0.0030255897467576236,0.07314422793672441,1.051124269456039,18.20991232337021,False,False,
BLMH,0.46639207426942686,0.6572785332663609,0.5744894418636134,12.159179315334413,False,False,
SLC25A20,0.13834516567063204,0.3513321966334086,0.38133126440143045,13.99962809027695,False,False,
CASR,0.17256026063129837,0.3909457872645125,-1.2437564385510735,20.312872630793873,False,False,
CDKN1A,0.3475102112275089,0.5593473786453624,0.20259635486139096,119.31374154439786,False,False,
CHM,0.346331235264147,0.5593473786453624,0.7968530399076396,8.93556291301076,False,False,
TPP1,0.6816786816816041,0.8158157405168579,-0.4254497846835212,40.0385770099919,False,False,
COL5A2,0.04985107525241966,0.2196980816440449,0.9909336564695833,19.678446769714355,False,False,
CRYAA,0.4831380485030482,0.670664703925939,-0.526970531551979,39.45430188062714,False,False,
CSF2RB,0.10348844767145202,0.3047890896349647,0.8446541395765937,12.333528425635361,False,False,
CTSK,0.024147192515015636,0.16148434994416708,1.6452229233900884,10.769754328378816,False,False,
CYBB,0.36008573022435575,0.570550841672574,0.3339651296932783,10.763465067235435,False,False,
CYB5R3,0.24967790631269726,0.46878924584563153,0.3103253684365082,107.8222432950648,False,False,
EGR2,0.33232286482747286,0.5467004376526411,0.40780810395307837,10.236657398503,False,False,
ERCC2,0.5330228226331026,0.7109496128076087,0.16961376195709837,10.719169430616425,False,False,
G6PD,0.08494089224858985,0.27990191243384915,-0.500954022026902,12.334846682664825,False,False,
GLB1,0.4044367245206678,0.605166671496041,-0.19111266187458414,20.546509440352274,False,False,
GM2A,0.012378340528072272,0.1230113361821354,0.9306565837277471,19.064747577760276,False,False,
GNRHR,0.017764671568907254,0.14134673602861167,1.180112818702405,10.646594536013719,False,False,
GUCA1A,0.18036139476901714,0.39997572648142166,0.8034951137284063,11.28694798306721,False,False,
HLCS,0.8424393103046817,0.9130773601866988,0.35982633135882913,7.97418849061175,False,False,
HRG,0.643235487697852,0.7902263000012982,-0.3474202196620279,15.745191155410392,False,False,
HSD17B4,0.11529999573239029,0.3196067002776702,-0.5119999293424067,29.53746953824671,False,False,
IAPP,0.03077159174761358,0.17750442679345685,0.8717925292483326,10.796269579631526,False,False,
IFNGR1,0.003992600162447532,0.07938142063634614,1.5218811311037956,11.15804586177919,False,False,
IL2RA,0.14406798191804504,0.3584907088823995,0.5669991552558494,12.607695044540776,False,False,
IL4R,0.4656905876501516,0.6572785332663609,0.3912620835610487,14.023959462235613,False,False,
ITGA2B,0.25341798152906436,0.474215000717936,0.3497233527843621,10.694823893105111,False,False,
KEL,0.551220340217841,0.7245571313678373,0.2313622198557012,10.11651208924084,False,False,
KRT10,0.6427862637276618,0.7902263000012982,0.3589057579753207,8.565684934941734,False,False,
KRT17,0.06744104855709793,0.2516595818420175,0.9083206954855134,10.312052505772288,False,False,
KRT2,0.00584527768224843,0.0914766075375001,1.1724933911868192,9.2649081858193,False,False,
LAMA2,0.001697699309350128,0.05894824752611925,1.3613545667401397,14.947286419752167,False,False,
LOR,0.18914401712814688,0.40884401881468246,0.6496809978025675,12.384097680812928,False,False,
LTBP2,0.23781031062015945,0.4586282051574554,0.5069193035153182,10.463054889585912,False,False,
MAT1A,0.014330261785159578,0.1298289776466927,0.7952795908107873,13.46944348405047,False,False,
PAFAH1B1,0.12808987464120372,0.3369065228900074,-0.5012492712979788,18.86881070020722,False,False,
MVK,0.8842802463955904,0.9378915199783567,0.0896925755528366,32.057557129278415,False,False,
MYL2,0.07515283795148123,0.2642049340322943,0.8415905105430666,9.509110950842135,False,False,
NCF2,0.00472528840363936,0.08329904959825553,1.1452745134300906,13.422023587110566,False,False,
